Method Data
Method name,Panopea
Method ID,007
Method version,5
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T502
Scope 1/1, Sample 1/3 (JUNK)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
1.6965,452,217.1,20.3,0.0140,,
1.7040,452,217.4,20.4,0.0150,,
1.7125,454,217.8,20.3,0.0055,,
1.7210,455,218.2,20.4,0.0140,,
1.7295,456,218.7,20.3,0.0140,,
1.7375,457,219.1,20.4,0.0135,,
1.7460,458,219.5,20.4,0.0170,,
1.7535,458,219.8,20.3,0.0150,,
1.7620,460,220.2,20.4,0.0055,,
1.7705,461,220.6,20.4,0.0140,,
1.7790,462,220.9,20.4,0.0140,,
1.7875,463,221.2,20.4,0.0140,,
1.7960,464,221.5,20.4,0.0170,,
1.8035,464,221.8,20.4,0.0150,,
1.8120,466,222.2,20.4,0.0055,,
1.8205,467,222.6,20.4,0.0140,,
1.8285,468,223.0,20.4,0.0135,,
1.8370,469,223.3,20.4,0.0140,,
1.8445,470,223.5,20.3,0.0150,,
1.8530,471,223.8,20.4,0.0140,,
1.8615,472,224.2,20.4,0.0140,,
1.8700,473,224.4,20.4,0.0140,,
1.8785,474,224.8,20.4,0.0140,,
1.8870,475,225.0,20.4,0.0140,,
1.8950,476,225.3,20.4,0.0160,,
1.9030,476,225.7,20.4,0.0160,,
1.9110,478,226.0,20.4,0.0050,,
1.9195,479,226.3,20.4,0.0140,,
1.9280,480,226.5,20.4,0.0140,,
1.9365,481,226.8,20.4,0.0140,,
1.9450,482,227.1,20.4,0.0170,,
1.9525,482,227.2,20.4,0.0150,,
1.9610,484,227.6,20.4,0.0055,,
1.9695,485,227.9,20.4,0.0140,,
1.9775,486,228.0,20.4,0.0135,,
1.9860,487,228.4,20.4,0.0140,,
1.9935,488,228.6,20.4,0.0150,,
2.0020,489,228.9,20.4,0.0140,,
2.0105,490,229.1,20.4,0.0140,,
2.0190,491,229.4,20.4,0.0140,,
2.0275,492,229.7,20.4,0.0140,,
2.0360,493,229.9,20.4,0.0140,,
2.0435,494,230.1,20.4,0.0150,,
2.0520,495,230.4,20.4,0.0140,,
2.0605,496,230.7,20.4,0.0140,,
2.0685,497,230.9,20.4,0.0135,,
2.0770,498,231.1,20.4,0.0140,,
2.0855,499,231.4,20.4,0.0140,,
2.0930,500,231.5,20.4,0.0150,,
2.1015,501,231.8,20.4,0.0140,,
2.1100,502,232.0,20.4,0.0140,,
2.1185,503,232.2,20.4,0.0140,,
2.1270,504,232.5,20.4,0.0140,,
2.1355,504,232.7,20.4,0.0170,,
2.1430,506,232.9,20.4,0.0050,,
2.1510,507,233.2,20.4,0.0135,,
2.1595,508,233.3,20.4,0.0140,,
2.1680,509,233.6,20.4,0.0140,,
2.1765,510,233.8,20.4,0.0140,,
2.1850,510,233.9,20.4,0.0170,,
2.1925,512,234.2,20.4,0.0050,,
2.1980,513,234.4,20.4,0.0090,,
2.1990,514,234.5,20.4,0.0015,,
2.1995,515,234.6,20.4,0.0010,,
2.2010,516,234.6,20.4,0.0025,,
2.2025,516,234.6,20.4,0.0030,,
2.2055,518,234.7,20.4,0.0020,,
2.2095,519,234.8,20.4,0.0065,,
2.2140,520,234.9,20.4,0.0075,,
2.2190,521,235.0,20.4,0.0085,,
2.2215,521,235.0,20.4,0.0125,,
Scope 1/1, Sample 2/3 (CRM1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-5.2,20.4,NaN,,
0.0005,1,-6.9,20.4,0.0005,,
0.0025,2,-7.3,20.4,0.0020,,
0.0050,3,-7.7,20.4,0.0020,,
0.0095,4,-7.9,20.4,0.0035,,
0.0160,5,-7.8,20.4,0.0055,,
0.0245,6,-8.0,20.4,0.0075,,
0.0320,7,-7.8,20.4,0.0070,,
0.0405,8,-7.5,20.4,0.0075,,
0.0490,9,-7.3,20.4,0.0070,,
0.0570,10,-6.8,20.4,0.0065,,
0.0655,11,-6.1,20.4,0.0070,,
0.0730,12,-5.7,20.4,0.0070,,
0.0815,13,-4.8,20.4,0.0075,,
0.0900,14,-3.8,20.4,0.0075,,
0.0985,15,-2.8,20.4,0.0070,,
0.1070,16,-1.7,20.4,0.0070,,
0.1155,17,-0.3,20.4,0.0070,,
0.1230,18,0.1,20.4,0.0070,,
0.1315,19,1.7,20.4,0.0075,,
0.1395,20,3.0,20.4,0.0065,,
0.1480,21,4.8,20.4,0.0070,,
0.1565,22,6.1,20.4,0.0070,,
0.1650,23,7.6,20.4,0.0070,,
0.1725,24,9.2,20.4,0.0070,,
0.1810,25,10.7,20.4,0.0075,,
0.1895,26,11.9,20.4,0.0075,,
0.1980,27,13.4,20.4,0.0070,,
0.2060,28,14.1,20.4,0.0065,,
0.2145,29,14.7,20.4,0.0070,,
0.2225,30,15.4,20.4,0.0075,,
0.2305,31,16.1,20.4,0.0075,,
0.2390,32,16.8,20.4,0.0070,,
0.2475,33,17.8,20.4,0.0070,,
0.2560,34,18.4,20.4,0.0070,,
0.2645,35,19.4,20.4,0.0070,,
0.2720,36,20.5,20.4,0.0070,,
0.2805,37,27.1,20.4,0.0075,,
0.2890,38,27.2,20.4,0.0070,,
0.2970,39,26.5,20.4,0.0065,,
0.3055,40,26.1,20.4,0.0070,,
0.3140,41,26.2,20.4,0.0075,,
0.3215,42,26.1,20.4,0.0070,,
0.3300,43,26.1,20.4,0.0075,,
0.3385,44,26.4,20.4,0.0070,,
0.3470,45,27.2,20.4,0.0070,,
0.3555,46,27.6,20.4,0.0070,,
0.3640,47,28.0,20.4,0.0075,,
0.3715,48,28.4,20.4,0.0070,,
0.3800,49,29.2,20.4,0.0075,,
0.3880,50,29.3,20.4,0.0065,,
0.3965,51,29.6,20.4,0.0070,,
0.4050,52,30.0,20.4,0.0070,,
0.4125,53,30.3,20.4,0.0070,,
0.4210,54,30.7,20.4,0.0075,,
0.4295,55,31.3,20.4,0.0075,,
0.4380,56,31.6,20.4,0.0070,,
0.4465,57,31.9,20.4,0.0070,,
0.4550,58,32.3,20.4,0.0070,,
0.4625,59,32.8,20.4,0.0070,,
0.4705,60,33.1,20.4,0.0075,,
0.4790,61,33.5,20.4,0.0075,,
0.4875,62,34.5,20.4,0.0070,,
0.4960,63,35.0,20.4,0.0070,,
0.5045,64,35.2,20.4,0.0070,,
0.5120,65,35.8,20.4,0.0070,,
0.5205,66,36.2,20.4,0.0075,,
0.5290,67,36.6,20.4,0.0075,,
0.5370,68,38.9,20.4,0.0065,,
0.5455,69,39.2,20.4,0.0070,,
0.5540,70,39.1,20.4,0.0070,,
0.5615,71,39.2,20.4,0.0070,,
0.5700,72,39.4,20.4,0.0075,,
0.5785,73,40.2,20.4,0.0075,,
0.5870,74,41.0,20.4,0.0070,,
0.5955,75,41.4,20.4,0.0070,,
0.6040,76,41.9,20.4,0.0070,,
0.6115,77,42.1,20.4,0.0070,,
0.6200,78,42.4,20.4,0.0075,,
0.6280,79,43.2,20.4,0.0065,,
0.6365,80,44.1,20.4,0.0070,,
0.6450,81,44.3,20.4,0.0070,,
0.6535,82,44.6,20.4,0.0075,,
0.6610,83,45.5,20.4,0.0070,,
0.6695,84,47.2,20.4,0.0075,,
0.6780,85,47.9,20.4,0.0070,,
0.6865,86,47.9,20.4,0.0070,,
0.6945,87,48.0,20.4,0.0065,,
0.7030,88,48.3,20.4,0.0075,,
0.7110,89,48.4,20.4,0.0075,,
0.7190,90,49.1,20.4,0.0075,,
0.7275,91,50.9,20.4,0.0070,,
0.7360,92,51.4,20.4,0.0070,,
0.7445,93,51.3,20.4,0.0070,,
0.7520,94,51.5,20.4,0.0070,,
0.7605,95,52.4,20.4,0.0075,,
0.7690,96,52.6,20.4,0.0070,,
0.7775,97,53.6,20.4,0.0070,,
0.7855,98,54.6,20.4,0.0065,,
0.7940,99,54.6,20.4,0.0070,,
0.8015,100,55.0,20.4,0.0070,,
0.8100,101,55.8,20.4,0.0075,,
0.8185,102,56.3,20.4,0.0075,,
0.8270,103,56.9,20.4,0.0070,,
0.8355,104,58.0,20.4,0.0070,,
0.8440,105,58.4,20.4,0.0070,,
0.8515,106,58.6,20.4,0.0070,,
0.8600,107,59.9,20.4,0.0075,,
0.8680,108,60.8,20.4,0.0075,,
0.8765,109,61.3,20.4,0.0070,,
0.8850,110,62.3,20.4,0.0070,,
0.8935,111,62.6,20.4,0.0070,,
0.9010,112,62.6,20.4,0.0070,,
0.9095,113,63.0,20.4,0.0075,,
0.9180,114,63.3,20.4,0.0070,,
0.9265,115,64.2,20.4,0.0070,,
0.9350,116,65.1,20.4,0.0070,,
0.9430,117,65.7,20.4,0.0065,,
0.9510,118,65.9,20.4,0.0075,,
0.9590,119,67.0,20.4,0.0075,,
0.9675,120,67.7,20.4,0.0075,,
0.9760,121,68.3,20.4,0.0070,,
0.9845,122,69.4,20.4,0.0070,,
0.9930,123,69.6,20.4,0.0070,,
1.0005,124,71.6,20.4,0.0070,,
1.0090,125,71.8,20.4,0.0075,,
1.0175,126,72.3,20.4,0.0070,,
1.0255,127,73.1,20.4,0.0065,,
1.0340,128,73.7,20.4,0.0070,,
1.0425,129,75.5,20.4,0.0070,,
1.0500,130,76.9,20.4,0.0070,,
1.0585,131,78.5,20.4,0.0075,,
1.0670,132,78.8,20.4,0.0070,,
1.0755,133,79.3,20.4,0.0070,,
1.0840,134,80.7,20.4,0.0070,,
1.0925,135,81.6,20.4,0.0075,,
1.1000,136,82.0,20.4,0.0070,,
1.1085,137,83.4,20.4,0.0075,,
1.1165,138,84.6,20.4,0.0065,,
1.1250,139,85.5,20.4,0.0070,,
1.1335,140,86.0,20.4,0.0070,,
1.1410,141,86.9,20.4,0.0070,,
1.1495,142,88.7,20.4,0.0075,,
1.1580,143,90.5,20.4,0.0075,,
1.1665,144,91.2,20.4,0.0070,,
1.1750,145,92.6,20.4,0.0070,,
1.1830,146,94.9,20.4,0.0065,,
1.1915,147,95.9,20.4,0.0075,,
1.1990,148,98.0,20.4,0.0070,,
1.2075,149,99.7,20.4,0.0075,,
1.2160,150,101.1,20.4,0.0070,,
1.2245,151,102.6,20.4,0.0070,,
1.2330,152,104.9,20.4,0.0070,,
1.2405,153,106.9,20.4,0.0070,,
1.2490,154,109.0,20.4,0.0075,,
1.2575,155,111.5,20.4,0.0075,,
1.2660,156,114.3,20.4,0.0070,,
1.2740,157,117.4,20.4,0.0065,,
1.2825,158,120.5,20.4,0.0070,,
1.2900,159,123.2,20.4,0.0070,,
1.2985,160,126.7,20.4,0.0075,,
1.3070,161,130.1,20.4,0.0075,,
1.3155,162,133.4,20.4,0.0070,,
1.3240,163,137.0,20.4,0.0070,,
1.3325,164,140.0,20.4,0.0075,,
1.3400,165,143.6,20.4,0.0070,,
1.3485,166,147.2,20.4,0.0075,,
1.3565,167,150.3,20.4,0.0065,,
1.3650,168,153.5,20.4,0.0070,,
1.3735,169,156.7,20.4,0.0070,,
1.3820,170,159.7,20.4,0.0070,,
1.3895,171,162.3,20.4,0.0070,,
1.3980,172,165.0,20.4,0.0075,,
1.4065,173,167.6,20.4,0.0070,,
1.4150,174,170.1,20.4,0.0070,,
1.4235,175,172.6,20.4,0.0070,,
1.4315,176,174.7,20.4,0.0075,,
1.4395,177,176.8,20.4,0.0075,,
1.4475,178,179.0,20.4,0.0075,,
1.4560,179,180.9,20.4,0.0070,,
1.4645,180,182.8,20.4,0.0070,,
1.4730,181,184.6,20.4,0.0070,,
1.4775,182,185.1,20.4,0.0055,,
1.4775,422,194.1,20.5,0.0000,,
1.4780,423,194.2,20.5,0.0005,,
1.4795,424,194.1,20.5,0.0015,,
1.4820,425,194.2,20.5,0.0025,,
1.4860,426,194.4,20.5,0.0040,,
1.4925,427,194.7,20.5,0.0065,,
1.5010,428,195.2,20.5,0.0095,,
1.5085,429,196.0,20.5,0.0085,,
1.5170,430,196.9,20.5,0.0095,,
1.5250,431,197.7,20.5,0.0080,,
1.5335,432,198.4,20.5,0.0085,,
1.5420,433,199.3,20.5,0.0085,,
1.5505,434,200.1,20.5,0.0085,,
1.5580,435,200.9,20.5,0.0085,,
1.5665,436,201.6,20.5,0.0095,,
1.5750,437,202.5,20.5,0.0085,,
1.5835,438,203.2,20.5,0.0085,,
1.5915,439,203.9,20.5,0.0080,,
1.6000,440,204.7,20.5,0.0085,,
1.6075,441,205.3,20.5,0.0085,,
1.6160,442,206.0,20.5,0.0095,,
1.6245,443,206.7,20.5,0.0085,,
1.6330,444,207.3,20.5,0.0085,,
1.6415,445,208.0,20.5,0.0085,,
1.6500,446,208.7,20.5,0.0085,,
1.6575,447,209.1,20.5,0.0085,,
1.6660,448,209.7,20.5,0.0095,,
1.6740,449,210.3,20.5,0.0080,,
1.6825,450,211.0,20.5,0.0085,,
1.6910,451,211.4,20.5,0.0085,,
1.6995,452,211.9,20.5,0.0095,,
1.7070,453,212.4,20.5,0.0085,,
1.7155,454,212.9,20.5,0.0095,,
1.7240,455,213.5,20.5,0.0085,,
1.7325,456,214.0,20.5,0.0085,,
1.7405,457,214.5,20.5,0.0080,,
1.7490,458,215.0,20.5,0.0085,,
1.7565,459,215.4,20.5,0.0085,,
1.7650,460,215.8,20.5,0.0095,,
1.7735,461,216.4,20.5,0.0085,,
1.7820,462,216.8,20.5,0.0085,,
1.7905,463,217.2,20.5,0.0085,,
1.7990,464,217.6,20.5,0.0085,,
1.8065,465,217.9,20.5,0.0085,,
1.8150,466,218.4,20.5,0.0095,,
1.8230,467,218.8,20.5,0.0090,,
1.8315,468,219.2,20.5,0.0085,,
1.8400,469,219.7,20.5,0.0085,,
1.8485,470,220.0,20.5,0.0085,,
1.8560,471,220.4,20.5,0.0085,,
1.8645,472,220.8,20.5,0.0095,,
1.8730,473,221.2,20.5,0.0095,,
1.8815,474,221.5,20.5,0.0085,,
1.8895,475,221.8,20.5,0.0080,,
1.8980,476,222.2,20.5,0.0085,,
1.9055,477,222.6,20.5,0.0085,,
1.9140,478,222.8,20.5,0.0095,,
1.9225,479,223.2,20.5,0.0095,,
1.9310,480,223.6,20.5,0.0085,,
1.9395,481,224.0,20.5,0.0085,,
1.9480,482,224.3,20.5,0.0085,,
1.9555,483,224.6,20.5,0.0085,,
1.9640,484,224.9,20.5,0.0095,,
1.9720,485,225.3,20.5,0.0090,,
1.9805,486,225.6,20.5,0.0085,,
1.9890,487,226.0,20.5,0.0085,,
1.9975,488,226.2,20.5,0.0085,,
2.0050,489,226.5,20.5,0.0085,,
2.0135,490,226.9,20.5,0.0095,,
2.0220,491,227.1,20.5,0.0095,,
2.0305,492,227.3,20.5,0.0085,,
2.0385,493,227.6,20.5,0.0080,,
2.0470,494,227.9,20.5,0.0085,,
2.0545,495,228.2,20.5,0.0085,,
2.0630,496,228.4,20.5,0.0095,,
2.0715,497,228.7,20.5,0.0095,,
2.0800,498,228.9,20.5,0.0085,,
2.0885,499,229.3,20.5,0.0085,,
2.0970,500,229.5,20.5,0.0085,,
2.1045,501,229.8,20.5,0.0085,,
2.1130,502,230.1,20.5,0.0095,,
2.1215,503,230.3,20.5,0.0095,,
2.1295,504,230.6,20.5,0.0080,,
2.1380,505,230.8,20.5,0.0085,,
2.1465,506,231.0,20.5,0.0085,,
2.1540,507,231.3,20.5,0.0085,,
2.1625,508,231.5,20.5,0.0095,,
2.1710,509,231.8,20.5,0.0085,,
2.1795,510,232.0,20.5,0.0085,,
2.1880,511,232.3,20.5,0.0085,,
2.1960,512,232.4,20.5,0.0090,,
2.2040,513,232.7,20.5,0.0090,,
2.2120,514,232.9,20.5,0.0090,,
2.2205,515,233.2,20.5,0.0085,,
2.2290,516,233.3,20.5,0.0085,,
2.2375,517,233.6,20.5,0.0085,,
2.2460,518,233.8,20.5,0.0095,,
2.2535,519,234.0,20.5,0.0085,,
2.2615,520,234.2,20.5,0.0090,,
2.2655,521,234.5,20.5,0.0040,,
2.2670,522,234.6,20.5,0.0015,,
2.2670,523,234.7,20.5,0.0000,,
2.2680,524,234.6,20.5,0.0010,,
2.2700,525,234.8,20.5,0.0020,,
2.2725,526,234.8,20.5,0.0030,,
2.2760,527,234.9,20.5,0.0035,,
2.2810,528,234.9,20.5,0.0050,,
2.2850,529,235.0,20.5,0.0055,,
Scope 1/1, Sample 3/3 (CRM2)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-4.6,20.3,NaN,,
0.0010,1,-6.3,20.3,0.0010,,
0.0025,2,-6.7,20.3,0.0015,,
0.0050,3,-7.0,20.3,0.0025,,
0.0085,4,-7.3,20.3,0.0030,,
0.0150,5,-7.5,20.3,0.0060,,
0.0230,6,-7.5,20.3,0.0075,,
0.0315,7,-7.4,20.3,0.0075,,
0.0390,8,-7.1,20.3,0.0075,,
0.0475,9,-6.9,20.3,0.0085,,
0.0560,10,-6.5,20.3,0.0075,,
0.0645,11,-6.0,20.3,0.0075,,
0.0725,12,-5.3,20.3,0.0075,,
0.0810,13,-4.3,20.3,0.0075,,
0.0885,14,-3.6,20.3,0.0075,,
0.0970,15,-2.8,20.3,0.0085,,
0.1055,16,-1.7,20.3,0.0075,,
0.1140,17,-0.3,20.3,0.0075,,
0.1225,18,0.1,20.3,0.0075,,
0.1310,19,1.4,20.3,0.0075,,
0.1385,20,2.5,20.3,0.0075,,
0.1470,21,3.9,20.3,0.0085,,
0.1555,22,5.6,20.3,0.0075,,
0.1635,23,6.9,20.3,0.0075,,
0.1720,24,8.2,20.3,0.0075,,
0.1805,25,9.6,20.3,0.0075,,
0.1880,26,10.7,20.3,0.0075,,
0.1965,27,12.1,20.3,0.0085,,
0.2050,28,13.1,20.3,0.0075,,
0.2135,29,14.0,20.3,0.0075,,
0.2220,30,14.9,20.3,0.0075,,
0.2300,31,15.7,20.3,0.0075,,
0.2380,32,17.2,20.3,0.0080,,
0.2465,33,18.1,20.3,0.0075,,
0.2545,34,18.6,20.3,0.0075,,
0.2630,35,19.1,20.3,0.0075,,
0.2715,36,20.0,20.3,0.0075,,
0.2800,37,21.0,20.3,0.0075,,
0.2875,38,21.3,20.3,0.0075,,
0.2960,39,21.9,20.3,0.0075,,
0.3045,40,22.3,20.3,0.0075,,
